trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1283,False,"{'a': 0.5, 'e': 0.2772044384694566}",20,0,30.124487491229683,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1284,False,"{'a': 0.5, 'e': 0.27692737258701716}",25,12,-6.747206134027577,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
1285,False,"{'a': 0.5, 'e': 0.2766505836319734}",30,6,-36.90577315249424,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 0}",1
1286,False,"{'a': 0.5, 'e': 0.27637407132753633}",20,0,-65.33056981016814,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
1287,False,"{'a': 0.5, 'e': 0.2760978353971937}",25,14,-1.340455510319216,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1288,False,"{'a': 0.5, 'e': 0.27582187556470933}",20,0,7.54002195353437,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1289,False,"{'a': 0.5, 'e': 0.27554619155412363}",30,13,-25.40689684646026,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1290,False,"{'a': 0.5, 'e': 0.27527078308975234}",20,5,13.017877158192459,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1291,False,"{'a': 0.5, 'e': 0.2749956498961872}",20,8,16.336528786341617,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.5, 'e': 0.2747207916982948}",25,11,12.00479853647741,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1293,False,"{'a': 0.5, 'e': 0.27444620822121696}",20,0,2.291483708669995,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1294,False,"{'a': 0.5, 'e': 0.27417189919037027}",20,12,14.253898600606119,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.5, 'e': 0.2738978643314456}",25,0,20.69252877079269,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1296,False,"{'a': 0.5, 'e': 0.27362410337040804}",20,8,-2.6720376853830334,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1297,False,"{'a': 0.5, 'e': 0.27335061603349675}",25,0,-34.99805291739955,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
1298,False,"{'a': 0.5, 'e': 0.2730774020472242}",35,13,26.929508747649987,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1299,False,"{'a': 0.5, 'e': 0.2728044611383765}",20,4,-15.13105575056902,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1300,False,"{'a': 0.5, 'e': 0.2725317930340126}",20,4,18.75019176545114,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1301,False,"{'a': 0.5, 'e': 0.27225939746146455}",30,18,8.730021085483981,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1302,False,"{'a': 0.5, 'e': 0.27198727414833657}",20,11,5.041203715593713,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.5, 'e': 0.27171542282250544}",20,12,1.01111908144857,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1304,False,"{'a': 0.5, 'e': 0.27144384321211973}",25,0,-32.15875588278648,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1305,False,"{'a': 0.5, 'e': 0.2711725350455999}",25,0,14.704897375439378,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1306,False,"{'a': 0.5, 'e': 0.27090149805163766}",25,2,-0.5620025423545338,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
1307,False,"{'a': 0.5, 'e': 0.2706307319591961}",35,14,24.420815731820444,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1308,False,"{'a': 0.5, 'e': 0.270360236497509}",25,12,5.404032914194632,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1309,False,"{'a': 0.5, 'e': 0.270090011396081}",25,12,0.7457727229119591,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1310,False,"{'a': 0.5, 'e': 0.26982005638468687}",20,0,34.40975730415376,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1311,False,"{'a': 0.5, 'e': 0.2695503711933716}",25,8,20.986811936814487,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1312,False,"{'a': 0.5, 'e': 0.26928095555244996}",25,12,23.287840960773696,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.5, 'e': 0.2690118091925064}",25,0,-15.742490664112221,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
1314,False,"{'a': 0.5, 'e': 0.26874293184439435}",25,11,-18.093884048760234,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
1315,False,"{'a': 0.5, 'e': 0.26847432323923665}",20,0,22.87185048805554,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1316,False,"{'a': 0.5, 'e': 0.2682059831084245}",30,1,5.41613272203102,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 0}",1
1317,False,"{'a': 0.5, 'e': 0.26793791118361776}",20,7,-17.22952025151117,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1318,False,"{'a': 0.5, 'e': 0.26767010719674456}",20,13,14.137030787849973,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.5, 'e': 0.2674025708800009}",20,1,-40.003679669514185,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 1}",1
1320,False,"{'a': 0.5, 'e': 0.2671353019658504}",20,8,9.758037179624473,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1321,False,"{'a': 0.5, 'e': 0.2668683001870241}",25,11,11.959245562347615,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1322,False,"{'a': 0.5, 'e': 0.26660156527652024}",25,9,9.108006663690105,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1323,False,"{'a': 0.5, 'e': 0.2663350969676039}",20,8,20.93912045728407,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.5, 'e': 0.26606889499380665}",20,13,13.624794531774732,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.5, 'e': 0.26580295908892665}",25,15,21.581757873430348,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.5, 'e': 0.2655372889870278}",20,2,9.443800026754248,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1327,False,"{'a': 0.5, 'e': 0.26527188442244015}",20,0,20.67623013850068,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1328,False,"{'a': 0.5, 'e': 0.26500674512975897}",25,0,2.816848563387316,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1329,False,"{'a': 0.5, 'e': 0.26474187084384504}",20,0,-106.57448877687898,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
1330,False,"{'a': 0.5, 'e': 0.26447726129982396}",35,3,-42.13725980395434,"{0: 27, 1: 0, 2: 3, 3: 1, 4: 1}",1
1331,False,"{'a': 0.5, 'e': 0.2642129162330863}",20,0,-78.09661863018688,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 2}",0
1332,False,"{'a': 0.5, 'e': 0.2639488353792868}",25,15,7.89138590454927,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1333,False,"{'a': 0.5, 'e': 0.2636850184743448}",20,4,-1.5973895213534568,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1334,False,"{'a': 0.5, 'e': 0.2634214652544431}",25,16,-26.189315330516507,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 0}",1
1335,False,"{'a': 0.5, 'e': 0.2631581754560287}",20,0,-2.7447722934335586,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1336,False,"{'a': 0.5, 'e': 0.26289514881581166}",25,17,14.441830040887035,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.5, 'e': 0.26263238507076536}",20,13,16.534001255302144,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.5, 'e': 0.262369883958126}",20,0,28.654879430935335,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1339,False,"{'a': 0.5, 'e': 0.2621076452153925}",20,7,9.763424500073107,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1340,False,"{'a': 0.5, 'e': 0.261845668580326}",20,16,6.80565488235448,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.5, 'e': 0.26158395379094995}",25,15,20.366053568894827,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.5, 'e': 0.26132250058554946}",20,2,-131.3843903256579,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 3}",1
1343,False,"{'a': 0.5, 'e': 0.26106130870267136}",20,0,-21.989775617527595,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1344,False,"{'a': 0.5, 'e': 0.26080037788112365}",25,8,20.27067731167681,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1345,False,"{'a': 0.5, 'e': 0.26053970785997566}",20,10,7.638592971611382,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1346,False,"{'a': 0.5, 'e': 0.2602792983785571}",20,5,8.85616642466309,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1347,False,"{'a': 0.5, 'e': 0.26001914917645874}",20,8,-54.89203663265753,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
1348,False,"{'a': 0.5, 'e': 0.25975925999353117}",30,22,-30.076929907061515,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1349,False,"{'a': 0.5, 'e': 0.2594996305698853}",20,11,15.622562365268548,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.5, 'e': 0.2592402606458915}",25,13,-18.721258253971254,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1351,False,"{'a': 0.5, 'e': 0.2589811499621801}",25,1,11.447653132423483,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
1352,False,"{'a': 0.5, 'e': 0.2587222982596401}",20,12,16.34887131303382,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.5, 'e': 0.25846370527942}",35,4,-16.100794879632634,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 1}",1
1354,False,"{'a': 0.5, 'e': 0.25820537076292666}",20,8,8.382273849238185,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.5, 'e': 0.2579472944518257}",25,8,-15.703208716440198,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
1356,False,"{'a': 0.5, 'e': 0.2576894760880406}",30,20,8.897261593389102,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.5, 'e': 0.2574319154137531}",20,5,-52.23742757073367,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
1358,False,"{'a': 0.5, 'e': 0.2571746121714024}",30,20,8.690511696733754,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1359,False,"{'a': 0.5, 'e': 0.25691756610368544}",20,0,6.480184220149548,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1360,False,"{'a': 0.5, 'e': 0.2566607769535559}",20,0,-24.921181410175276,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1361,False,"{'a': 0.5, 'e': 0.2564042444642247}",20,13,1.5732089336084658,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1362,False,"{'a': 0.5, 'e': 0.2561479683791593}",25,10,15.632098525681277,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1363,False,"{'a': 0.5, 'e': 0.25589194844208374}",25,16,18.013326721761718,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.5, 'e': 0.25563618439697783}",25,20,11.5693170995788,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.5, 'e': 0.25538067598807773}",25,9,-23.738869925459525,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1366,False,"{'a': 0.5, 'e': 0.2551254229598748}",20,8,-0.474423491167562,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1367,False,"{'a': 0.5, 'e': 0.25487042505711616}",25,15,-23.38859833732934,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1368,False,"{'a': 0.5, 'e': 0.2546156820248038}",35,0,17.82250029301671,"{0: 32, 1: 0, 2: 3, 3: 0, 4: 0}",0
1369,False,"{'a': 0.5, 'e': 0.25436119360819465}",30,9,20.393977923416756,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1370,False,"{'a': 0.5, 'e': 0.25410695955280027}",30,0,-38.26670482011833,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
1371,False,"{'a': 0.5, 'e': 0.25385297960438674}",20,3,0.7633592696962994,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1372,False,"{'a': 0.5, 'e': 0.25359925350897383}",25,19,10.034272348999965,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.5, 'e': 0.25334578101283567}",20,9,-13.375671802860298,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1374,False,"{'a': 0.5, 'e': 0.25309256186249957}",20,9,12.782156157256827,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.5, 'e': 0.2528395958047465}",25,14,18.67225068855099,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.5, 'e': 0.2525868825866103}",25,0,-81.39629917288902,"{0: 19, 1: 0, 2: 3, 3: 2, 4: 1}",0
1377,False,"{'a': 0.5, 'e': 0.25233442195537764}",20,2,19.798917540078804,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1378,False,"{'a': 0.5, 'e': 0.2520822136585881}",20,0,-50.48597323901505,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
1379,False,"{'a': 0.5, 'e': 0.25183025744403303}",20,9,-32.380203843108085,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1380,False,"{'a': 0.5, 'e': 0.25157855305975657}",25,12,15.656794288097942,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1381,False,"{'a': 0.5, 'e': 0.251327100254054}",25,3,27.096426554410684,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1382,False,"{'a': 0.5, 'e': 0.25107589877547276}",25,0,-73.41442234512553,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
1383,False,"{'a': 0.5, 'e': 0.2508249483728111}",25,3,38.67193300929924,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 0.5, 'e': 0.2505742487951188}",25,8,29.223076579116235,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.5, 'e': 0.2503237997916961}",25,19,9.656275347789988,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.5, 'e': 0.25007360111209415}",25,11,24.40160579121235,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.5, 'e': 0.24982365250611405}",20,8,24.758512607705946,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.5, 'e': 0.24957395372380736}",35,17,32.90625480117571,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.5, 'e': 0.2493245045154751}",20,0,-6.598838705218499,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1390,False,"{'a': 0.5, 'e': 0.24907530463166824}",25,1,11.5600298872793,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
1391,False,"{'a': 0.5, 'e': 0.24882635382318669}",20,0,15.59139146349784,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1392,False,"{'a': 0.5, 'e': 0.24857765184107974}",20,4,24.72275798193816,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.5, 'e': 0.2483291984366453}",25,4,10.7760329614291,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
1394,False,"{'a': 0.5, 'e': 0.24808099336143005}",20,10,5.795477503306349,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1395,False,"{'a': 0.5, 'e': 0.24783303636722875}",20,0,15.719940074552008,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1396,False,"{'a': 0.5, 'e': 0.24758532720608456}",30,13,-7.43730419532589,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1397,False,"{'a': 0.5, 'e': 0.24733786563028815}",20,0,-27.26892970351266,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
1398,False,"{'a': 0.5, 'e': 0.24709065139237804}",30,6,-21.38640622832396,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 1}",1
1399,False,"{'a': 0.5, 'e': 0.24684368424513983}",25,7,-17.805944533488105,"{0: 15, 1: 1, 2: 0, 3: 2, 4: 0}",1
1400,False,"{'a': 0.5, 'e': 0.24659696394160652}",20,13,-10.497179781502515,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1401,False,"{'a': 0.5, 'e': 0.24635049023505765}",20,0,15.527639091621163,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1402,False,"{'a': 0.5, 'e': 0.24610426287901957}",25,15,7.551266488244652,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1403,False,"{'a': 0.5, 'e': 0.24585828162726484}",30,0,-35.44093413525644,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
1404,False,"{'a': 0.5, 'e': 0.24561254623381226}",25,17,17.021306705903193,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.5, 'e': 0.24536705645292636}",25,11,23.511320015838628,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.5, 'e': 0.2451218120391174}",25,10,9.96044776856353,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1407,False,"{'a': 0.5, 'e': 0.24487681274714085}",20,12,12.867235369097873,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.5, 'e': 0.2446320583319975}",20,11,19.44540941549285,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.5, 'e': 0.24438754854893283}",25,15,4.620436889911209,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1410,False,"{'a': 0.5, 'e': 0.2441432831534371}",20,0,29.47032717510028,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1411,False,"{'a': 0.5, 'e': 0.24389926190124486}",30,10,9.2396218845515,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",1
1412,False,"{'a': 0.5, 'e': 0.24365548454833488}",25,0,-45.205800495443704,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
1413,False,"{'a': 0.5, 'e': 0.24341195085092968}",25,18,14.102305512246405,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.5, 'e': 0.2431686605654957}",20,0,-54.20293577667835,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
1415,False,"{'a': 0.5, 'e': 0.24292561344874247}",20,5,19.858985078729486,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.5, 'e': 0.242682809257623}",20,2,7.427740308417402,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1417,False,"{'a': 0.5, 'e': 0.24244024774933295}",20,6,-20.045459938594423,"{0: 12, 1: 0, 2: 0, 3: 2, 4: 0}",1
1418,False,"{'a': 0.5, 'e': 0.2421979286813109}",20,4,15.910985358989073,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1419,False,"{'a': 0.5, 'e': 0.2419558518112377}",25,1,38.77060014628279,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.5, 'e': 0.24171401689703648}",25,2,-58.172102814633284,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 2}",1
1421,False,"{'a': 0.5, 'e': 0.24147242369687227}",30,18,24.86353914906671,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.5, 'e': 0.24123107196915192}",20,10,20.826853672291392,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.5, 'e': 0.2409899614725236}",20,4,14.903879770344155,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1424,False,"{'a': 0.5, 'e': 0.24074909196587688}",20,2,-34.47239679319573,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1425,False,"{'a': 0.5, 'e': 0.24050846320834215}",20,8,19.8905403170568,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.5, 'e': 0.2402680749592907}",25,14,-15.058934933037527,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1427,False,"{'a': 0.5, 'e': 0.2400279269783342}",30,11,-63.46032062988347,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 1}",1
1428,False,"{'a': 0.5, 'e': 0.23978801902532473}",25,15,17.930870672638587,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.5, 'e': 0.2395483508603542}",25,11,0.44776889127865593,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1430,False,"{'a': 0.5, 'e': 0.23930892224375455}",20,12,2.351468730319213,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1431,False,"{'a': 0.5, 'e': 0.23906973293609704}",25,10,-36.446488011779316,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
1432,False,"{'a': 0.5, 'e': 0.23883078269819244}",25,9,22.526508984627128,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.5, 'e': 0.2385920712910904}",25,0,3.3486727504521,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1434,False,"{'a': 0.5, 'e': 0.23835359847607956}",20,16,6.742666865632463,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.5, 'e': 0.23811536401468703}",20,3,-27.565060110689338,"{0: 14, 1: 0, 2: 1, 3: 2, 4: 0}",1
1436,False,"{'a': 0.5, 'e': 0.23787736766867842}",20,9,17.36822391080574,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.5, 'e': 0.23763960920005722}",30,16,27.36227655121207,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.5, 'e': 0.23740208837106508}",30,18,7.226722124930594,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.5, 'e': 0.23716480494418105}",20,11,18.84183247464621,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.5, 'e': 0.2369277586821218}",20,8,-35.241087810951264,"{0: 8, 1: 0, 2: 3, 3: 1, 4: 0}",1
1441,False,"{'a': 0.5, 'e': 0.23669094934784088}",25,0,7.313008214484043,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
1442,False,"{'a': 0.5, 'e': 0.23645437670452912}",20,1,18.596446586442458,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1443,False,"{'a': 0.5, 'e': 0.2362180405156137}",25,13,20.497366787586813,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.5, 'e': 0.23598194054475854}",30,0,-40.656077387907416,"{0: 26, 1: 0, 2: 2, 3: 1, 4: 1}",0
1445,False,"{'a': 0.5, 'e': 0.23574607655586355}",20,9,17.613801520888195,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.5, 'e': 0.23551044831306478}",25,12,26.382697716439097,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.5, 'e': 0.23527505558073392}",25,18,0.6677340338265241,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1448,False,"{'a': 0.5, 'e': 0.23503989812347828}",25,16,20.089662685691106,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.5, 'e': 0.2348049757061403}",25,18,11.382076960995326,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.5, 'e': 0.23457028809379768}",30,23,14.06218435840147,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.5, 'e': 0.23433583505176264}",25,11,26.694969972753608,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.5, 'e': 0.23410161634558221}",20,0,14.016025191072846,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1453,False,"{'a': 0.5, 'e': 0.23386763174103758}",20,15,-1.5347374063132178,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1454,False,"{'a': 0.5, 'e': 0.23363388100414426}",30,14,-14.367911897874448,"{0: 14, 1: 0, 2: 0, 3: 2, 4: 0}",1
1455,False,"{'a': 0.5, 'e': 0.23340036390115135}",25,11,-2.796630721398425,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
1456,False,"{'a': 0.5, 'e': 0.23316708019854182}",20,12,15.559739612429041,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.5, 'e': 0.2329340296630319}",25,0,17.440455984888132,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1458,False,"{'a': 0.5, 'e': 0.23270121206157107}",20,0,-11.314634164984508,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1459,False,"{'a': 0.5, 'e': 0.23246862716134167}",30,18,-19.97534258642368,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
1460,False,"{'a': 0.5, 'e': 0.23223627472975886}",20,0,8.674238276637857,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1461,False,"{'a': 0.5, 'e': 0.23200415453447007}",25,8,28.93296212634618,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.5, 'e': 0.23177226634335518}",20,16,7.5023954276789935,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.5, 'e': 0.2315406099245259}",20,0,24.74276757735964,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1464,False,"{'a': 0.5, 'e': 0.23130918504632592}",25,8,6.188102677647427,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
